id,subject,student_id,grade_level,teacher_id,instructional_minutes,assessment_year,assessment_score
7787,math,2208,10,28,110,2016,80.02
6762,language,1917,12,81,90,2016,96.06
8414,language,2385,10,68,130,2016,53.42
8763,math,2483,12,105,110,2016,59.99
5313,math,1500,11,47,150,2015,88.07
7095,math,2012,9,5,110,2015,61.47
1169,math,333,11,37,130,2016,53.18
6191,math,1759,9,46,130,2016,54.66
4115,math,1165,9,91,130,2015,62.65
3995,math,1131,10,30,90,2015,43.55
2125,math,603,12,29,110,2016,63.5
8264,language,2344,11,92,90,2016,91.64
7346,language,2084,11,84,130,2015,53.84
2613,math,741,10,108,90,2015,83.47
5009,math,1415,10,50,150,2015,97.7
2921,math,826,11,40,90,2016,72.85
2256,language,641,9,85,170,2015,77.24
10398,language,2942,9,83,130,2016,97.02
7550,language,2141,12,51,170,2016,100.0
5756,language,1628,11,92,150,2015,99.07
4237,math,1198,10,1,110,2016,52.98
5225,math,1474,10,19,90,2016,59.04
1173,math,334,10,97,170,2016,44.76
8606,language,2439,10,64,90,2016,69.72
3666,language,1038,11,57,130,2016,55.36
9112,language,2581,10,88,130,2015,66.88
3302,language,933,9,61,110,2015,71.05
8965,math,2540,11,109,170,2015,91.33
5694,language,1612,11,63,130,2015,37.99
10096,language,2857,12,87,170,2016,100.0
7272,language,2064,10,86,170,2016,81.73
6564,language,1861,10,53,130,2016,48.56
4385,math,1239,10,29,170,2015,83.09
7524,language,2134,10,68,110,2016,47.62
517,math,151,10,5,90,2015,64.44
6804,language,1928,10,71,130,2016,74.76
9594,language,2720,11,66,170,2015,94.88
811,math,232,12,17,110,2016,0.0
7773,math,2205,11,4,130,2015,55.28
1816,language,516,11,63,130,2015,89.5
1720,language,488,9,64,90,2016,80.45
1210,language,343,12,59,170,2016,60.11
9262,language,2623,10,53,130,2015,52.03
1641,math,466,9,7,90,2015,71.06
7330,language,2080,9,112,150,2015,72.44
10490,language,2970,9,71,90,2015,35.55
5720,language,1618,10,61,170,2016,88.88
3325,math,940,9,32,90,2015,69.18
9529,math,2701,9,35,130,2015,63.99
1009,math,287,11,9,90,2015,49.52
1374,language,391,9,88,110,2016,84.65
8782,language,2488,10,75,170,2015,95.45
1976,language,563,12,101,130,2016,41.81
2952,language,834,12,80,110,2016,58.7
6523,math,1851,9,15,170,2016,99.76
6631,math,1881,9,39,150,2015,27.44
2975,math,840,10,48,150,2016,62.73
9704,language,2750,11,105,170,2015,66.09
7719,math,2189,9,41,150,2015,85.02
6042,language,1715,9,96,170,2015,33.21
5528,language,1564,12,115,170,2016,31.25
7009,math,1987,9,96,110,2016,66.99
6515,math,1849,9,9,130,2015,89.73
7523,math,2134,10,111,110,2016,98.65
6275,math,1782,9,13,150,2015,95.92
9195,math,2603,11,39,110,2016,42.99
1727,math,491,11,36,170,2015,83.77
3440,language,972,12,56,110,2016,38.29
1071,math,306,10,20,150,2015,96.89
4870,language,1377,11,86,150,2016,83.45
8735,math,2476,11,107,150,2015,50.77
8751,math,2480,10,9,170,2016,89.09
223,math,67,10,34,150,2015,92.4
6582,language,1866,11,81,90,2016,97.5
2730,language,773,11,107,130,2015,81.39
2226,language,632,10,114,150,2015,59.71
6924,language,1963,11,74,90,2015,76.62
8887,math,2519,9,29,170,2015,89.14
793,math,228,9,10,110,2015,65.41
8594,language,2435,9,54,130,2016,75.94
8582,language,2432,11,90,170,2015,62.62
2574,language,729,11,79,130,2015,82.54
9767,math,2768,9,108,90,2015,43.76
9990,language,2829,9,80,150,2015,93.93
2552,language,722,11,65,90,2016,54.54
2867,math,812,10,8,90,2015,50.3
7371,math,2091,9,45,150,2015,70.54
9055,math,2564,12,41,110,2016,98.83
9894,language,2804,9,115,170,2015,36.41
4679,math,1324,11,101,150,2015,37.55
2229,math,633,9,94,110,2016,69.34
7449,math,2114,10,110,110,2016,63.37
8257,math,2343,9,5,90,2015,58.25
5095,math,1438,12,13,170,2016,100.0
1362,language,388,9,65,170,2015,79.71
9918,language,2811,11,88,170,2015,81.38
789,math,227,9,28,110,2015,79.99
9888,language,2801,12,64,170,2016,95.86
5361,math,1516,9,27,110,2015,98.3
3321,math,939,11,36,110,2015,61.07
4105,math,1161,11,40,130,2016,35.28
4198,language,1188,11,57,150,2015,86.21
4330,language,1223,10,68,90,2016,29.51
2611,math,740,10,22,130,2016,97.87
2838,language,803,10,61,110,2016,88.57
7244,language,2056,10,90,130,2016,96.18
1804,language,513,9,62,130,2015,68.87
10500,language,2972,12,73,150,2016,100.0
8495,math,2408,10,7,110,2015,67.27
2760,language,782,10,82,130,2015,88.39
2235,math,635,9,12,170,2016,51.03
8807,math,2496,9,40,130,2015,81.18
8911,math,2525,9,40,150,2016,94.96
9765,math,2767,12,27,90,2016,82.03
7433,math,2110,10,2,130,2015,30.1
4311,math,1218,9,106,170,2016,99.13
6622,language,1878,9,89,170,2015,27.35
2935,math,830,10,20,130,2016,91.15
6633,math,1881,10,1,170,2016,79.18
7835,math,2223,10,102,110,2015,36.68
3509,math,993,9,2,170,2015,82.26
7030,language,1993,10,51,110,2015,79.99
6665,math,1889,12,30,170,2016,94.91
10484,language,2968,9,77,170,2016,90.83
4878,language,1379,10,66,110,2016,94.0
6999,math,1984,11,13,110,2016,58.32
8210,language,2328,12,79,90,2016,42.4
7987,math,2265,10,97,90,2016,38.49
8486,language,2405,12,64,90,2016,47.42
10413,math,2947,9,23,130,2015,74.35
10013,math,2835,10,8,170,2015,35.04
3651,math,1034,9,10,110,2015,64.52
8507,math,2411,11,107,130,2016,31.76
1260,language,357,12,89,150,2016,65.09
22,language,8,9,81,170,2015,64.24
4514,language,1273,11,74,90,2016,97.81
10275,math,2907,11,99,130,2016,37.9
313,math,91,11,4,110,2016,90.77
2414,language,683,9,71,170,2016,92.33
5006,language,1414,9,90,110,2015,57.73
4459,math,1258,11,17,130,2016,0.0
8743,math,2478,11,100,150,2015,65.12
1224,language,348,9,56,90,2016,41.55
3043,math,859,11,41,90,2016,43.48
1453,math,415,12,6,110,2016,99.7
7968,language,2260,11,61,170,2015,44.67
942,language,268,12,59,130,2016,64.13
1239,math,352,10,50,130,2016,45.62
6380,language,1810,11,75,130,2015,68.23
9016,language,2554,9,79,130,2016,50.26
6630,language,1880,10,54,130,2016,55.07
2910,language,823,9,80,90,2016,34.55
5894,language,1668,9,66,130,2016,96.6
5509,math,1559,11,15,110,2016,84.79
908,language,258,10,91,90,2016,81.54
6772,language,1920,11,113,130,2015,75.18
7309,math,2075,9,24,150,2015,72.79
10351,math,2929,9,49,170,2016,97.73
9733,math,2758,9,3,170,2016,76.32
8772,language,2485,10,69,90,2016,89.2
7327,math,2079,12,48,170,2016,56.01
7185,math,2039,11,39,150,2015,0.0
9461,math,2681,10,6,90,2016,82.73
10365,math,2933,10,109,150,2015,0.0
3200,language,903,11,108,130,2015,63.8
7420,language,2106,9,62,110,2016,47.87
4859,math,1375,11,6,170,2015,57.31
5538,language,1567,10,79,110,2016,71.65
6101,math,1734,10,27,150,2015,93.23
7176,language,2036,10,109,150,2015,76.6
3525,math,997,10,33,130,2016,95.94
7614,language,2158,10,87,90,2015,71.93
9392,language,2660,12,52,90,2016,73.13
5319,math,1502,10,7,170,2015,86.78
2897,math,820,10,18,110,2015,37.12
9036,language,2559,11,90,110,2016,59.93
9076,language,2570,11,98,150,2016,50.7
6424,language,1822,12,74,90,2016,60.23
1528,language,435,9,98,110,2015,66.22
8475,math,2403,9,14,90,2015,78.23
3169,math,894,11,2,110,2016,89.12
8151,math,2312,12,24,110,2016,42.26
8308,language,2358,11,87,130,2015,98.66
10509,math,2975,10,9,130,2016,83.34
5082,language,1434,12,52,130,2016,13.76
4971,math,1405,9,101,110,2015,92.97
2140,language,607,9,90,170,2015,92.02
9091,math,2574,10,46,150,2016,16.44
2711,math,767,12,107,170,2016,6.74
3133,math,885,10,39,130,2015,68.84
2364,language,670,11,75,90,2015,70.33
1967,math,561,10,10,170,2016,97.84
6003,math,1703,9,45,170,2016,70.42
56,language,18,9,72,90,2015,71.58
10064,language,2848,9,52,130,2016,5.84
7682,language,2177,10,82,130,2016,64.66
3670,language,1039,10,51,130,2016,97.16
4949,math,1399,10,42,170,2015,82.44
627,math,182,10,47,130,2015,62.91
1292,language,366,11,61,110,2016,90.18
3347,math,946,10,2,150,2015,91.4
6205,math,1763,9,17,90,2016,0.0
7907,math,2242,11,39,170,2016,94.31
1448,language,413,10,64,130,2016,95.49
4701,math,1329,11,96,170,2016,67.48
3444,language,973,11,106,150,2016,81.6
287,math,83,12,41,130,2016,91.13
8875,math,2515,10,24,150,2016,47.93
3305,math,934,9,15,170,2016,100.0
6939,math,1967,12,13,130,2016,52.18
8295,math,2355,11,102,170,2015,93.46
184,language,55,9,95,170,2015,48.32
9654,language,2737,10,53,110,2016,58.23
3074,language,867,9,80,170,2016,87.83
966,language,274,12,52,170,2016,64.11
7277,math,2066,9,105,110,2015,32.11
7640,language,2165,11,65,130,2016,70.1
4877,math,1379,10,30,90,2016,55.62
2666,language,755,12,76,90,2016,81.46
3451,math,975,10,14,170,2016,50.04
5961,math,1690,9,42,170,2016,92.71
3953,math,1119,11,35,150,2015,83.65
1214,language,344,12,100,110,2016,99.73
3565,math,1009,9,30,130,2016,48.73
6926,language,1963,12,92,170,2016,99.59
2971,math,839,12,10,170,2016,100.0
9359,math,2651,12,36,110,2016,86.0
4866,language,1376,12,62,130,2016,66.14
5642,language,1597,9,65,150,2016,84.89
460,language,135,9,57,170,2016,79.73
4697,math,1328,12,26,130,2016,96.65
4904,language,1386,10,57,90,2016,58.07
4977,math,1406,12,47,170,2016,88.79
4098,language,1159,10,60,110,2016,31.32
8235,math,2335,9,16,130,2015,74.92
959,math,273,9,20,170,2015,94.18
5616,language,1590,10,64,150,2015,94.77
7516,language,2132,11,102,90,2016,66.25
6629,math,1880,10,33,110,2016,74.54
1174,language,334,10,77,110,2016,76.6
1439,math,411,10,44,130,2016,61.96
4232,language,1197,10,78,150,2015,83.03
4118,language,1165,10,54,150,2016,80.88
10303,math,2914,12,2,110,2016,74.72
9646,language,2735,10,54,130,2016,90.72
8481,math,2404,12,34,170,2016,66.81
8926,language,2529,10,96,90,2016,66.62
4992,language,1410,12,84,110,2016,78.22
7260,language,2061,10,53,170,2015,63.16
1042,language,297,9,76,150,2015,88.93
1230,language,350,11,51,90,2015,83.46
6182,language,1756,12,62,130,2016,72.74
3303,math,933,10,46,150,2016,22.45
5308,language,1498,9,57,110,2016,46.49
3968,language,1122,12,107,90,2016,11.47
3163,math,893,9,15,150,2015,90.45
9621,math,2728,9,27,110,2015,0.0
861,math,246,11,107,90,2016,85.04
4955,math,1400,11,95,150,2016,38.72
6540,language,1855,11,102,110,2016,49.49
6756,language,1915,12,65,110,2016,65.79
4095,math,1159,9,115,150,2015,89.52
466,language,137,9,109,130,2016,97.69
4254,language,1203,10,71,90,2015,85.74
8920,language,2528,9,64,130,2015,42.02
7415,math,2105,9,1,170,2015,90.69
6357,math,1803,11,38,150,2016,96.43
3229,math,913,9,28,110,2015,56.47
6238,language,1771,10,75,150,2016,98.91
2954,language,835,11,73,150,2015,85.53
4517,math,1274,11,5,170,2016,88.39
5050,language,1425,11,107,150,2016,24.19
3001,math,848,9,29,90,2015,36.92
1784,language,507,10,53,90,2015,78.33
1046,language,298,10,88,150,2015,44.37
3308,language,935,9,54,130,2015,43.3
7659,math,2170,10,33,110,2016,68.12
9863,math,2794,10,7,170,2016,59.79
2741,math,776,10,93,130,2016,96.81
7268,language,2063,11,91,110,2016,63.51
7572,language,2147,11,72,150,2015,98.19
8485,math,2405,12,43,110,2016,71.48
785,math,226,11,9,150,2015,52.01
3324,language,939,12,79,170,2016,63.36
266,language,78,11,87,130,2015,53.94
6871,math,1948,9,106,90,2016,81.68
8647,math,2450,12,50,150,2016,97.89
5791,math,1638,11,10,110,2016,76.69
6497,math,1844,11,30,90,2016,58.97
4033,math,1142,12,43,170,2016,96.33
5393,math,1524,9,19,130,2016,27.39
9377,math,2656,12,105,150,2016,64.31
2812,language,797,9,82,130,2015,86.19
2354,language,667,12,81,90,2016,94.87
9425,math,2670,10,93,110,2016,53.28
7423,math,2107,10,18,170,2016,78.87
727,math,209,10,42,170,2015,0.0
1699,math,482,10,107,110,2016,77.43
2052,language,583,9,108,170,2016,47.43
9655,math,2738,9,6,130,2015,56.14
1225,math,349,9,95,150,2015,85.72
3978,language,1126,9,108,90,2015,89.08
3196,language,902,11,62,170,2015,52.06
806,language,231,11,89,90,2015,63.82
9050,language,2563,10,93,130,2015,76.89
4456,language,1257,10,63,170,2016,91.98
5540,language,1568,9,74,170,2016,0.0
236,language,70,10,60,170,2016,82.87
5838,language,1652,10,109,170,2016,96.72
6967,math,1975,10,26,130,2016,70.97
3090,language,871,12,106,90,2016,99.31
10428,language,2951,11,77,110,2015,64.56
2037,math,579,10,32,110,2016,67.26
4755,math,1345,10,92,110,2015,43.93
8457,math,2397,12,6,90,2016,65.01
4018,language,1137,9,111,170,2016,90.31
2481,math,701,12,40,110,2016,93.44
4512,language,1273,10,77,170,2015,61.32
693,math,199,10,9,170,2016,49.51
8445,math,2393,11,18,90,2016,45.59
9635,math,2732,9,14,130,2016,60.27
6819,math,1933,12,21,90,2016,66.36
2060,language,585,10,92,130,2016,66.58
9129,math,2585,10,43,150,2016,99.89
7063,math,2003,10,38,110,2016,71.23
5421,math,1533,11,29,90,2015,75.21
1456,language,416,11,63,110,2015,96.48
5701,math,1614,11,33,170,2015,95.6
3823,math,1084,10,8,90,2016,33.41
4585,math,1297,11,13,170,2015,80.89
3973,math,1124,9,109,170,2016,91.9
3114,language,879,12,65,110,2016,89.0
1672,language,474,10,81,170,2015,91.11
5203,math,1469,11,18,110,2015,79.15
8358,language,2371,10,88,150,2015,64.08
5873,math,1662,10,109,150,2015,65.92
9011,math,2553,9,50,170,2015,0.0
1296,language,367,11,67,170,2016,79.55
386,language,112,9,81,170,2016,89.75
124,language,37,12,60,150,2016,80.24
10384,language,2938,9,113,170,2015,87.7
768,language,221,11,82,90,2016,78.54
6285,math,1785,10,104,170,2015,96.65
1024,language,291,10,115,170,2016,69.35
9251,math,2620,9,100,90,2016,77.88
7579,math,2149,10,3,90,2015,62.9
10348,language,2928,10,52,90,2015,-2.17
6462,language,1835,9,72,130,2016,75.5
1092,language,311,10,60,130,2016,68.72
1797,math,511,10,16,150,2016,52.67
7669,math,2174,9,26,170,2015,49.39
1114,language,317,11,52,130,2016,61.99
5874,language,1662,10,65,170,2015,56.46
7540,language,2139,10,106,110,2015,87.43
2736,language,774,11,86,90,2016,100.0
7855,math,2228,10,91,90,2015,78.4
10505,math,2974,12,4,150,2016,97.76
4918,language,1390,9,65,170,2016,57.95
1050,language,299,9,80,150,2016,92.9
7679,math,2177,9,43,170,2015,58.46
7749,math,2197,12,27,130,2016,70.06
2936,language,830,10,79,150,2016,73.66
6987,math,1981,9,11,90,2016,31.03
5064,language,1429,12,96,90,2016,93.92
2817,math,798,10,11,170,2016,90.78
4954,language,1400,10,63,150,2015,99.66
4649,math,1314,12,4,130,2016,99.73
7119,math,2019,10,19,90,2016,79.37
1860,language,529,9,113,150,2015,70.16
7325,math,2079,11,102,150,2015,85.46
8315,math,2360,9,36,90,2015,63.23
8478,language,2403,10,74,170,2016,100.0
6184,language,1757,9,60,110,2015,80.79
907,math,258,10,8,130,2016,86.89
3560,language,1007,11,85,130,2015,93.62
877,math,250,12,14,90,2016,80.78
5120,language,1446,11,87,130,2015,56.23
9861,math,2794,9,15,130,2015,97.06
8849,math,2509,9,112,90,2015,85.15
2299,math,653,9,106,170,2015,95.19
6898,language,1956,10,109,130,2015,92.7
8112,language,2300,11,84,110,2016,54.88
8366,language,2373,9,73,90,2015,54.77
1290,language,366,10,56,130,2015,48.65
8607,math,2440,11,39,90,2015,87.52
7867,math,2231,10,8,130,2015,54.81
5511,math,1560,9,106,130,2016,57.2
9266,language,2624,10,88,150,2015,92.72
9306,language,2635,11,54,110,2016,39.18
9551,math,2706,11,49,90,2016,90.89
4989,math,1410,11,15,110,2015,96.7
8084,language,2292,9,52,150,2015,54.97
8042,language,2280,11,74,130,2015,52.92
6533,math,1854,11,46,90,2015,58.53
4448,language,1255,12,99,170,2016,53.28
8395,math,2381,9,42,170,2015,97.01
2727,math,772,9,30,130,2016,57.06
5294,language,1493,10,72,90,2016,71.29
5605,math,1587,11,35,110,2015,97.07
4752,language,1344,11,58,90,2015,48.28
8165,math,2316,12,98,110,2016,54.56
8162,language,2315,10,73,170,2016,79.83
9132,language,2586,10,90,170,2015,95.94
10079,math,2853,9,41,110,2015,90.78
2585,math,733,9,3,150,2015,40.52
7629,math,2162,10,3,170,2016,82.19
8776,language,2486,11,85,90,2016,52.46
3180,language,897,10,92,110,2016,28.42
1723,math,490,11,41,130,2015,83.52
10192,language,2884,12,97,170,2016,62.41
1631,math,463,9,31,170,2015,96.21
9698,language,2748,12,51,90,2016,75.84
9834,language,2786,9,60,90,2015,96.81
2873,math,814,9,1,150,2015,73.38
6473,math,1838,10,98,170,2016,47.62
9631,math,2731,11,24,110,2015,87.01
2427,math,687,11,26,150,2015,77.58
112,language,34,12,77,170,2016,89.88
5124,language,1447,11,56,170,2015,63.77
2734,language,774,10,56,90,2015,97.26
5195,math,1467,10,40,110,2015,55.77
2800,language,793,9,89,110,2016,60.04
6763,math,1918,11,96,150,2015,60.78
4709,math,1333,9,29,90,2015,68.91
6554,language,1859,10,78,170,2015,66.47
8795,math,2492,9,31,110,2015,90.46
9148,language,2590,11,115,150,2015,44.18
9120,language,2583,9,95,150,2015,97.22
1422,language,406,10,66,90,2015,83.1
7583,math,2150,9,3,130,2015,41.74
6563,math,1861,10,7,170,2016,42.44
1130,language,322,10,62,110,2015,44.12
2962,language,837,9,84,130,2015,32.57
3204,language,904,9,106,130,2015,69.86
941,math,268,12,38,150,2016,0.0
20,language,7,10,105,110,2016,86.78
7846,language,2225,12,109,130,2016,81.17
9318,language,2638,11,63,110,2016,52.66
7698,language,2182,9,61,130,2016,70.68
6482,language,1840,10,86,170,2016,87.64
1268,language,359,12,76,90,2016,57.28
344,language,100,9,83,130,2015,80.21
3344,language,944,11,59,110,2016,92.79
8525,math,2417,9,16,150,2016,68.86
6459,math,1834,12,28,110,2016,89.24
6064,language,1721,11,61,170,2016,63.01
8180,language,2320,9,92,170,2016,0.0
6247,math,1774,9,7,150,2015,48.23
397,math,115,10,20,90,2016,89.24
4001,math,1132,12,19,110,2016,76.28
2688,language,761,10,113,90,2015,93.48
1907,math,542,11,46,150,2015,32.85
1629,math,462,12,26,130,2016,0.0
259,math,76,11,19,90,2016,21.33
771,math,222,11,23,130,2016,18.8
1363,math,388,10,33,130,2016,73.16
9684,language,2745,11,105,150,2015,72.61
7490,language,2125,12,73,130,2016,81.41
7368,language,2089,12,62,110,2016,35.16
3783,math,1073,11,33,170,2015,23.93
10524,language,2981,11,102,170,2015,69.46
2317,math,657,12,35,150,2016,98.34
9763,math,2767,11,40,150,2015,92.88
4507,math,1271,12,29,90,2016,93.47
967,math,275,9,2,110,2015,32.72
1814,language,515,11,59,110,2016,32.01
429,math,126,9,101,90,2015,59.08
9841,math,2788,9,39,110,2016,86.16
8397,math,2381,10,35,90,2016,96.73
9391,math,2660,12,28,90,2016,58.78
5036,language,1422,10,56,90,2015,74.71
10097,math,2858,10,2,130,2015,70.13
3477,math,984,9,93,150,2016,95.81
1163,math,332,10,48,110,2015,71.43
4425,math,1250,11,30,110,2015,53.2
4269,math,1207,12,38,170,2016,93.85
8944,language,2534,11,88,170,2015,67.6
6577,math,1865,11,25,170,2016,70.98
3773,math,1070,9,109,170,2015,72.68
8584,language,2432,12,83,130,2016,77.74
683,math,196,10,48,90,2016,53.15
6199,math,1761,11,99,130,2016,59.26
107,math,33,9,11,150,2016,96.44
7139,math,2026,11,42,110,2015,95.17
9419,math,2669,9,8,110,2015,76.68
1076,language,307,9,83,170,2016,85.36
10506,language,2974,12,91,90,2016,92.76
3020,language,853,11,84,170,2015,41.59
2841,math,804,10,94,150,2016,76.05
4798,language,1356,10,53,110,2015,64.84
2345,math,665,10,28,90,2016,95.13
1571,math,447,11,22,130,2015,33.17
7218,language,2048,9,54,170,2016,77.77
6526,language,1852,10,79,130,2015,60.79
5510,language,1559,11,110,110,2016,64.08
10426,language,2950,12,68,150,2016,84.8
8734,language,2475,9,55,150,2016,32.78
2629,math,746,9,36,150,2016,75.21
7445,math,2113,9,21,150,2016,99.38
7259,math,2061,10,1,150,2015,38.25
1460,language,417,10,84,130,2015,51.63
5628,language,1593,10,70,110,2016,80.08
975,math,277,9,43,130,2016,55.64
1166,language,332,11,52,130,2016,5.72
7255,math,2060,11,13,170,2015,85.24
5998,language,1701,11,70,90,2016,58.01
4271,math,1208,10,40,170,2015,75.07
8638,language,2448,11,55,170,2015,59.31
6471,math,1838,9,16,130,2015,77.8
1795,math,511,9,16,90,2015,67.35
437,math,128,10,31,90,2015,97.83
1492,language,425,9,75,130,2016,56.43
7654,language,2169,11,96,150,2015,49.38
3310,language,935,10,103,90,2016,94.93
9463,math,2682,9,6,110,2015,71.5
8972,language,2541,11,114,170,2016,98.76
5184,language,1464,10,62,170,2015,64.94
6343,math,1800,9,39,130,2015,99.3
8816,language,2498,9,60,130,2016,53.25
7674,language,2175,9,63,130,2016,64.03
6971,math,1976,11,15,110,2016,100.0
8480,language,2404,11,95,150,2015,38.29
4544,language,1282,11,96,90,2016,65.74
145,math,43,12,26,110,2016,87.73
1616,language,458,11,104,150,2016,100.0
848,language,243,11,53,110,2015,64.97
3679,math,1042,9,15,150,2015,95.59
8429,math,2389,12,11,90,2016,83.42
800,language,229,11,115,110,2016,96.47
1361,math,388,9,35,150,2015,92.86
2709,math,767,11,1,110,2015,59.3
9693,math,2747,10,28,170,2016,75.77
6179,math,1756,11,45,170,2015,43.2
5375,math,1519,10,102,170,2016,98.93
9367,math,2653,10,99,90,2016,76.25
10131,math,2867,11,111,150,2015,85.33
3010,language,850,9,57,90,2016,53.16
389,math,113,10,37,90,2016,34.08
9081,math,2572,10,103,150,2015,58.09
2762,language,782,11,107,110,2016,77.69
6169,math,1753,9,37,150,2016,87.28
